uid,proto,service,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,resp_pkts,label,attack_type
C008192,tcp,-,0.546,4944,2620,SF,6,4,0,benign
C008193,tcp,http,1.2372,6457,10680,SF,11,5,0,benign
C008194,udp,dns,4.4721,8227,7440,REJ,19,8,0,benign
C008195,tcp,-,0.00312,0,0,S0,1,1,1,portscan
C008196,tcp,-,0.00814,0,0,S0,1,0,1,portscan
C008197,tcp,ssh,2.0471,632,522,SF,8,9,1,bruteforce
C008198,tcp,ssl,2.3289,1064,1740,S1,14,5,0,benign
C008199,udp,dns,1.5383,3145,17626,SF,5,7,0,benign
C008200,icmp,-,3.5489,1412,13960,SF,4,5,0,benign
C008201,tcp,-,0.00322,0,0,S0,1,0,1,portscan
C008202,tcp,ssh,1.9424,420,290,SF,6,5,1,bruteforce
C008203,tcp,-,0.04305,0,0,S0,1,0,1,ddos
C008204,tcp,-,0.00544,0,0,S0,1,1,1,portscan
C008205,tcp,-,0.00692,0,0,S0,1,0,1,portscan
C008206,udp,dns,1.462,4578,2875,SF,14,5,0,benign
C008207,tcp,-,0.0415,0,0,S0,2,0,1,ddos
C008208,icmp,-,0.7161,2082,8964,SF,6,18,0,benign
C008209,tcp,-,0.00813,0,0,S0,1,0,1,portscan
C008210,udp,dns,2.7854,6006,4677,RSTO,14,3,0,benign
C008211,tcp,ssh,2.8365,781,531,SF,11,9,1,bruteforce
C008212,tcp,http,2.7924,3480,35315,SF,12,35,0,benign
C008213,tcp,-,0.00535,0,0,S0,1,0,1,portscan
C008214,tcp,ssl,3.3028,4825,4880,SF,5,2,0,benign
C008215,tcp,ssl,4.7152,1510,18624,SF,10,8,0,benign
C008216,tcp,-,0.00196,0,0,S0,1,0,1,portscan
C008217,tcp,http,1.736,5800,8592,SF,8,24,0,benign
C008218,tcp,http,4.2558,2455,2716,SF,5,14,0,benign
C008219,tcp,ssl,2.2493,3264,17920,SF,17,20,0,benign
C008220,udp,-,0.03624,0,0,S0,2,0,1,ddos
C008221,tcp,http,0.876,10754,15939,SF,19,11,0,benign
C008222,udp,dns,1.0332,2280,241100,SF,8,100,0,benign
C008223,udp,dns,1.1146,5553,43974,SF,9,21,0,benign
C008224,tcp,http,6.3411,1428,17689,SF,4,19,0,benign
C008225,tcp,-,0.00812,0,0,S0,1,0,1,portscan
C008226,tcp,ssl,0.5793,3455,8183,SF,5,7,0,benign
C008227,tcp,ssl,4.453,1734,20796,S1,6,12,0,benign
C008228,tcp,ssl,2.6043,4595,10440,SF,5,10,0,benign
C008229,icmp,-,4.9018,2310,8514,SF,5,18,0,benign
C008230,tcp,ssl,1.2004,6027,5400,SF,7,6,0,benign
C008231,tcp,ssh,2.6343,352,315,SF,8,7,1,bruteforce
C008232,tcp,-,0.00548,0,0,REJ,1,1,1,portscan
C008233,tcp,ssh,3.5861,368,304,SF,8,8,1,bruteforce
C008234,tcp,ssl,2.4805,627,43488,SF,3,16,0,benign
C008235,tcp,ssl,26.281,5264,17336,RSTO,8,8,0,benign
C008236,tcp,-,0.04058,0,0,S0,2,0,1,ddos
C008237,tcp,-,0.04061,0,0,S0,1,0,1,ddos
C008238,tcp,http,9.1818,4800,44655,SF,8,39,0,benign
C008239,tcp,ssl,2.1879,7464,4136,SF,12,8,0,benign
C008240,tcp,http,15.8417,3773,30872,SF,7,17,0,benign
C008241,tcp,http,2.1721,2118,17130,SF,3,6,0,benign
C008242,udp,dns,5.5897,6237,23120,SF,9,17,0,benign
C008243,udp,dns,4.4018,1212,1047,SF,6,3,0,benign
C008244,tcp,ssh,1.8158,1584,15694,SF,3,7,0,benign
C008245,tcp,ssl,0.9754,3820,24786,REJ,4,9,0,benign
C008246,tcp,-,0.00448,0,0,REJ,1,1,1,portscan
C008247,tcp,-,0.00567,0,0,S0,2,0,1,ddos
C008248,tcp,http,3.3205,6633,20076,SF,9,28,0,benign
C008249,tcp,-,0.02643,0,0,S0,2,0,1,ddos
C008250,udp,dns,2.2774,1370,2906,SF,5,2,0,benign
C008251,tcp,ssl,5.7703,9904,14595,SF,16,5,0,benign
C008252,udp,dns,1.7721,1980,1442,REJ,9,7,0,benign
C008253,tcp,ssh,3.3842,240,369,SF,6,9,1,bruteforce
C008254,tcp,ssh,43.2508,1135,3642,SF,5,6,0,benign
C008255,tcp,http,3.9953,1116,8214,SF,6,6,0,benign
C008256,tcp,ssl,1.7491,5896,2198,SF,11,7,0,benign
C008257,tcp,ssl,2.2861,2272,23045,SF,4,11,0,benign
C008258,tcp,-,0.00861,0,0,REJ,1,0,1,portscan
C008259,tcp,http,1.6322,9948,8421,SF,12,7,0,benign
C008260,tcp,-,0.00643,0,0,S0,1,0,1,portscan
C008261,icmp,-,24.9073,6608,10472,SF,8,7,0,benign
C008262,tcp,http,5.785,16405,7000,SF,17,4,0,benign
C008263,tcp,ssl,1.3379,3645,7612,SF,9,4,0,benign
C008264,tcp,http,3.9751,7144,11845,S1,8,5,0,benign
C008265,tcp,-,0.02154,0,0,S0,1,0,1,ddos
C008266,tcp,http,1.2316,15922,2838,SF,19,11,0,benign
C008267,tcp,ssl,3.6374,4284,14520,SF,34,20,0,benign
C008268,tcp,ssl,2.094,2516,20310,SF,4,30,0,benign
C008269,tcp,-,3.1666,2370,13976,SF,5,8,0,benign
C008270,udp,dns,1.2831,3950,15016,SF,10,8,0,benign
C008271,tcp,-,0.00413,0,0,S0,1,1,1,portscan
C008272,tcp,ssh,2.6946,5888,24390,SF,8,10,0,benign
C008273,tcp,ssl,1.7278,9747,7260,SF,19,6,0,benign
C008274,tcp,-,0.0074,0,0,S0,1,1,1,portscan
C008275,tcp,ssl,4.576,7000,73854,SF,8,33,0,benign
C008276,tcp,ssh,1.4784,450,306,SF,6,6,1,bruteforce
C008277,tcp,http,5.9923,924,12617,REJ,2,11,0,benign
C008278,udp,-,0.02539,0,0,S0,2,0,1,ddos
C008279,udp,dns,9.6893,2724,4105,REJ,3,5,0,benign
C008280,tcp,-,0.00811,0,0,REJ,1,0,1,portscan
C008281,tcp,ssl,1.7796,1624,9340,SF,8,10,0,benign
C008282,tcp,-,12.2255,435,26955,SF,5,9,0,benign
C008283,udp,dns,1.8,2930,11128,SF,5,13,0,benign
C008284,tcp,ftp,1.3827,792,300,SF,11,6,1,bruteforce
C008285,tcp,-,0.00522,0,0,S0,1,0,1,portscan
C008286,tcp,ssh,2.4295,477,294,SF,9,6,1,bruteforce
C008287,tcp,http,5.3089,715,16288,SF,5,8,0,benign
C008288,tcp,-,0.00756,0,0,S0,1,0,1,portscan
C008289,tcp,-,0.04109,0,0,S0,2,0,1,ddos
C008290,tcp,ssl,4.8991,534,16296,SF,2,8,0,benign
C008291,tcp,http,1.9104,5391,45900,SF,9,18,0,benign
C008292,tcp,-,2.6199,1194,1964,SF,3,4,0,benign
C008293,tcp,ssl,5.5022,29997,22090,RSTO,33,10,0,benign
C008294,tcp,-,0.00259,0,0,S0,1,1,1,portscan
C008295,tcp,http,17.8012,1030,9807,SF,10,7,0,benign
C008296,tcp,-,1.7031,4152,18232,SF,8,8,0,benign
C008297,tcp,http,3.3963,1002,18296,SF,6,8,0,benign
C008298,tcp,ssl,0.6264,5026,15060,SF,7,20,0,benign
C008299,udp,dns,4.0619,2664,64269,SF,6,37,0,benign
C008300,tcp,-,0.00748,0,0,REJ,1,0,1,portscan
C008301,tcp,-,0.00191,0,0,REJ,1,0,1,portscan
C008302,tcp,-,0.004,0,0,REJ,1,0,1,portscan
C008303,tcp,-,0.00901,0,0,S0,1,0,1,portscan
C008304,tcp,ssl,3.8257,5026,1715,SF,14,7,0,benign
C008305,tcp,-,9.1844,2112,30954,S1,11,33,0,benign
C008306,tcp,ssl,3.1248,4144,9905,SF,56,5,0,benign
C008307,tcp,ssh,1.8833,2350,31756,SF,10,17,0,benign
C008308,tcp,http,3.2099,2432,15608,SF,4,8,0,benign
C008309,icmp,-,6.5685,1385,74310,SF,5,30,0,benign
C008310,tcp,ssl,1.8148,810,24948,SF,6,9,0,benign
C008311,icmp,-,1.3764,2210,70400,SF,5,25,0,benign
C008312,udp,dns,4.2969,5802,1968,SF,6,8,0,benign
C008313,tcp,-,0.02429,0,0,S0,2,0,1,ddos
C008314,tcp,-,0.03009,0,0,S0,2,0,1,ddos
C008315,tcp,-,0.00166,0,0,S0,1,1,1,portscan
C008316,udp,dns,1.8211,9746,351,SF,11,3,0,benign
C008317,tcp,ftp,3.9245,495,312,SF,9,6,1,bruteforce
C008318,tcp,-,10.8311,8008,12294,SF,11,18,0,benign
C008319,tcp,-,0.00187,0,0,S0,1,0,1,portscan
C008320,tcp,-,0.00842,0,0,REJ,1,1,1,portscan
C008321,tcp,-,0.00244,0,0,S0,1,0,1,ddos
C008322,udp,dns,0.9675,13160,26191,S1,14,11,0,benign
C008323,udp,dns,8.6014,1160,43212,SF,4,26,0,benign
C008324,udp,dns,1.0704,996,46800,SF,4,18,0,benign
C008325,tcp,-,0.00116,0,0,REJ,1,1,1,portscan
C008326,tcp,ssl,1.166,4960,10080,SF,10,5,0,benign
C008327,tcp,-,7.2093,4760,70941,SF,10,39,0,benign
C008328,tcp,ssh,1.9937,670,304,SF,10,8,1,bruteforce
C008329,tcp,ssl,3.2914,4158,6145,SF,7,5,0,benign
C008330,tcp,ssl,1.0252,595,6388,SF,7,4,0,benign
C008331,tcp,-,0.02463,0,0,S0,2,0,1,ddos
C008332,tcp,ssl,1.5282,2970,19720,SF,6,10,0,benign
C008333,tcp,http,5.4629,21625,4568,REJ,25,8,0,benign
C008334,udp,dns,4.9456,1648,4470,SF,8,10,0,benign
C008335,tcp,ssl,8.3737,1944,40920,SF,8,15,0,benign
C008336,tcp,ftp,3.9681,610,252,SF,10,6,1,bruteforce
C008337,udp,dns,2.0967,4032,6774,SF,6,3,0,benign
C008338,tcp,http,5.8767,3906,57000,SF,9,20,0,benign
C008339,tcp,-,3.6554,7208,3852,SF,8,9,0,benign
C008340,tcp,-,0.00262,0,0,S0,1,1,1,portscan
C008341,tcp,ssl,5.3095,9464,10488,SF,14,12,0,benign
C008342,tcp,-,0.03997,0,0,S0,1,0,1,ddos
C008343,udp,dns,5.8999,3224,5508,SF,13,9,0,benign
C008344,tcp,ssh,2.3517,550,180,SF,11,5,1,bruteforce
C008345,tcp,-,0.00689,0,0,S0,1,0,1,portscan
C008346,tcp,ssl,2.1199,1500,14433,SF,10,17,0,benign
C008347,tcp,http,0.4442,6720,10896,SF,14,4,0,benign
C008348,tcp,-,0.00311,0,0,REJ,1,0,1,portscan
C008349,udp,dns,3.8808,4675,6540,SF,5,5,0,benign
C008350,tcp,-,0.00237,0,0,S0,1,0,1,portscan
C008351,tcp,ssh,2.5793,748,297,SF,11,9,1,bruteforce
C008352,tcp,-,0.00406,0,0,REJ,1,0,1,portscan
C008353,tcp,ssl,1.811,1140,19313,SF,6,31,0,benign
C008354,tcp,ssl,56.4882,1104,2584,S1,8,1,0,benign
C008355,tcp,ssl,2.822,2940,10660,SF,5,20,0,benign
C008356,tcp,ssh,1.1309,558,186,SF,9,6,1,bruteforce
C008357,tcp,ssh,1.9515,390,424,SF,6,8,1,bruteforce
C008358,udp,-,0.03175,0,0,S0,1,0,1,ddos
C008359,tcp,http,7.8495,6657,55248,SF,7,24,0,benign
C008360,udp,dns,9.3241,492,5954,SF,4,13,0,benign
C008361,udp,dns,2.6963,9568,6526,SF,16,13,0,benign
C008362,tcp,ssl,2.3569,7864,3208,SF,8,4,0,benign
C008363,tcp,-,0.00996,0,0,REJ,1,0,1,portscan
C008364,tcp,-,0.02122,0,0,S0,1,0,1,ddos
C008365,tcp,ssl,4.3536,5463,6543,SF,9,3,0,benign
C008366,tcp,-,0.00743,0,0,S0,1,0,1,portscan
C008367,tcp,-,0.00024,0,0,S0,1,0,1,ddos
C008368,tcp,ssl,1.885,24435,24160,SF,27,16,0,benign
C008369,tcp,http,3.6276,13244,1225,SF,14,7,0,benign
C008370,tcp,ssl,9.6058,5324,26710,SF,11,10,0,benign
C008371,udp,dns,2.8254,864,812,S1,8,7,0,benign
C008372,udp,dns,3.7291,4580,10575,SF,10,9,0,benign
C008373,tcp,http,3.2796,2516,43200,SF,4,18,0,benign
C008374,tcp,-,0.01775,0,0,S0,1,0,1,ddos
C008375,udp,dns,1.6832,1281,14025,SF,3,5,0,benign
C008376,udp,dns,2.0664,4116,4505,SF,6,17,0,benign
C008377,tcp,http,8.0873,5010,5360,SF,6,10,0,benign
C008378,udp,-,0.01647,0,0,S0,2,0,1,ddos
C008379,tcp,-,0.00124,0,0,REJ,1,0,1,portscan
C008380,udp,-,0.04841,0,0,S0,2,0,1,ddos
C008381,tcp,ssh,3.5161,680,464,SF,10,8,1,bruteforce
C008382,tcp,-,0.00534,0,0,REJ,1,0,1,portscan
C008383,tcp,ssl,2.1682,2622,24531,SF,6,13,0,benign
C008384,icmp,-,5.8917,1683,12308,SF,11,17,0,benign
C008385,tcp,ssl,1.8143,1196,11004,RSTO,4,14,0,benign
C008386,tcp,http,1.1471,15280,13923,SF,20,17,0,benign
C008387,tcp,ssl,5.3617,658,5968,RSTO,7,4,0,benign
C008388,udp,dns,1.6035,6874,6500,SF,14,4,0,benign
C008389,tcp,-,3.2381,9612,12592,SF,12,8,0,benign
C008390,udp,dns,1.6121,4169,5404,SF,11,14,0,benign
C008391,tcp,http,4.966,1336,46427,SF,8,17,0,benign
C008392,tcp,http,8.2807,4664,6490,REJ,11,22,0,benign
C008393,tcp,http,1.5225,5490,3321,S1,6,9,0,benign
C008394,udp,dns,1.2943,5589,17193,SF,9,11,0,benign
C008395,tcp,http,7.4659,52432,14456,SF,58,8,0,benign
C008396,tcp,http,2.5979,5831,36556,REJ,7,19,0,benign
C008397,tcp,-,0.00908,0,0,S0,1,1,1,portscan
C008398,tcp,ssl,4.6104,4396,7530,SF,7,6,0,benign
C008399,tcp,ssl,7.7533,6920,37882,SF,8,26,0,benign
C008400,tcp,-,0.00252,0,0,S0,1,0,1,portscan
C008401,tcp,-,0.8239,1386,17864,SF,6,8,0,benign
C008402,tcp,-,2.9588,5264,12390,SF,8,5,0,benign
C008403,tcp,ssl,8.8852,999,7500,SF,9,4,0,benign
C008404,tcp,http,5.7414,4508,14592,SF,7,8,0,benign
C008405,tcp,ssl,6.834,3668,16272,SF,4,12,0,benign
C008406,tcp,ssh,1.1038,558,348,SF,9,6,1,bruteforce
C008407,tcp,-,6.2573,872,20265,SF,8,7,0,benign
C008408,udp,dns,1.6985,15330,15198,SF,21,17,0,benign
C008409,tcp,http,1.9023,679,2575,SF,7,5,0,benign
C008410,tcp,-,7.6855,4104,63595,S1,9,23,0,benign
C008411,tcp,-,0.03287,0,0,S0,1,0,1,ddos
C008412,tcp,ssl,13.7759,4128,10362,SF,6,6,0,benign
C008413,udp,dns,1.7556,3333,33102,SF,11,18,0,benign
C008414,tcp,-,0.03707,0,0,S0,1,0,1,ddos
C008415,tcp,-,0.00514,0,0,REJ,1,0,1,portscan
C008416,tcp,ssl,1.4117,4473,10368,SF,9,4,0,benign
C008417,tcp,-,0.0042,0,0,S0,1,1,1,portscan
C008418,udp,dns,13.6764,1928,49126,SF,8,29,0,benign
C008419,tcp,http,4.7591,830,2028,SF,2,6,0,benign
C008420,udp,dns,3.648,693,36862,SF,7,14,0,benign
C008421,udp,dns,4.6809,1826,74772,SF,11,31,0,benign
C008422,icmp,-,4.9188,5558,4905,SF,14,5,0,benign
C008423,tcp,ssl,15.4844,12027,31452,SF,19,12,0,benign
C008424,tcp,http,2.0253,2023,664,SF,7,4,0,benign
C008425,tcp,ssh,3.4459,430,255,SF,10,5,1,bruteforce
C008426,tcp,-,0.03975,0,0,S0,2,0,1,ddos
C008427,tcp,ssh,1.488,322,423,SF,7,9,1,bruteforce
C008428,tcp,http,1.8285,3736,36431,SF,8,17,0,benign
C008429,tcp,ssl,1.7771,4845,10456,SF,15,4,0,benign
C008430,tcp,-,8.6968,19684,15138,SF,37,6,0,benign
C008431,tcp,-,0.00582,0,0,S0,1,1,1,portscan
C008432,tcp,ssl,1.8462,1300,47760,SF,5,24,0,benign
C008433,tcp,ssl,2.1002,18902,6725,SF,26,5,0,benign
C008434,tcp,-,0.00016,0,0,S0,1,0,1,portscan
C008435,tcp,-,0.00999,0,0,REJ,1,0,1,portscan
C008436,tcp,http,7.7408,5075,23090,SF,7,10,0,benign
C008437,tcp,http,1.3259,6608,3834,SF,8,2,0,benign
C008438,udp,dns,3.371,3185,19803,SF,5,7,0,benign
C008439,tcp,ftp,1.8748,528,288,SF,11,8,1,bruteforce
C008440,udp,dns,4.4852,9464,23436,SF,13,9,0,benign
C008441,tcp,ssl,6.871,7832,5416,SF,8,2,0,benign
C008442,udp,dns,7.0252,7068,19810,SF,12,7,0,benign
C008443,tcp,-,2.1032,6660,12054,SF,12,6,0,benign
C008444,tcp,-,0.00321,0,0,REJ,1,1,1,portscan
C008445,tcp,http,3.9477,1840,18872,SF,8,14,0,benign
C008446,tcp,ssh,3.2181,5096,10500,SF,8,25,0,benign
C008447,udp,dns,0.8584,4464,4452,SF,9,4,0,benign
C008448,tcp,http,4.1004,14234,4848,SF,22,4,0,benign
C008449,tcp,-,0.03836,0,0,S0,1,0,1,ddos
C008450,tcp,ssh,13.9212,5958,34104,SF,6,14,0,benign
C008451,tcp,http,2.2304,1793,7512,SF,11,4,0,benign
C008452,tcp,http,2.3227,833,17175,SF,7,25,0,benign
C008453,tcp,ssl,15.7139,1218,13720,SF,7,8,0,benign
C008454,tcp,ssl,2.583,2395,3444,S1,5,4,0,benign
C008455,udp,dns,5.9376,11973,12255,SF,39,57,0,benign
C008456,udp,dns,5.546,3726,12274,SF,9,19,0,benign
C008457,tcp,http,4.3049,4627,5742,SF,7,2,0,benign
C008458,tcp,http,2.915,4120,3872,SF,10,2,0,benign
C008459,tcp,ssh,3.1955,396,416,SF,9,8,1,bruteforce
C008460,tcp,http,6.5317,22302,35916,SF,42,12,0,benign
C008461,tcp,http,0.6989,4345,34086,SF,5,13,0,benign
C008462,tcp,ssl,2.6746,6149,31086,SF,13,18,0,benign
C008463,tcp,ssl,7.3952,20790,62284,REJ,22,23,0,benign
C008464,tcp,ssh,3.1384,440,245,SF,11,7,1,bruteforce
C008465,udp,dns,4.9626,2499,175236,SF,21,68,0,benign
C008466,tcp,-,0.04815,0,0,S0,2,0,1,ddos
C008467,tcp,-,6.8398,7136,15236,REJ,8,13,0,benign
C008468,tcp,http,0.7673,5831,21420,SF,7,20,0,benign
C008469,udp,dns,4.1067,2568,20223,SF,6,9,0,benign
C008470,tcp,ssl,17.8273,7096,10626,SF,8,11,0,benign
C008471,udp,dns,9.7643,2995,20216,REJ,5,8,0,benign
C008472,tcp,ssl,2.0944,3885,10880,SF,7,8,0,benign
C008473,tcp,-,0.01814,0,0,S0,2,0,1,ddos
C008474,tcp,http,4.3186,3492,59766,SF,4,42,0,benign
C008475,udp,-,0.02049,0,0,S0,2,0,1,ddos
C008476,udp,dns,1.6613,6723,15630,RSTO,9,10,0,benign
C008477,tcp,ssl,2.132,1950,53658,SF,5,22,0,benign
C008478,udp,dns,1.5335,972,11896,SF,4,8,0,benign
C008479,tcp,ssl,1.9906,11158,4419,SF,14,9,0,benign
C008480,tcp,ssh,3.7423,684,186,SF,9,6,1,bruteforce
C008481,udp,dns,8.0275,3672,5776,SF,24,4,0,benign
C008482,tcp,http,2.0027,1326,36439,SF,13,13,0,benign
C008483,udp,dns,1.4537,1023,7764,SF,11,4,0,benign
C008484,tcp,http,11.9944,6318,5709,S1,18,33,0,benign
C008485,tcp,-,0.04657,0,0,S0,1,0,1,ddos
C008486,tcp,ssl,1.3572,3626,14994,SF,7,9,0,benign
C008487,tcp,-,0.04033,0,0,S0,2,0,1,ddos
C008488,tcp,ssl,9.3475,1476,68146,SF,4,26,0,benign
C008489,udp,-,0.03668,0,0,S0,2,0,1,ddos
C008490,tcp,http,12.9161,3560,29728,REJ,5,32,0,benign
C008491,tcp,ssh,6.0894,3044,11022,RSTO,4,22,0,benign
C008492,tcp,ssl,2.4313,5946,45900,SF,6,18,0,benign
C008493,tcp,ssl,0.5212,393,8436,S1,3,6,0,benign
C008494,tcp,http,6.4677,3448,10004,SF,4,4,0,benign
C008495,udp,dns,1.2873,3036,48024,SF,6,36,0,benign
C008496,tcp,http,1.1523,1482,4557,SF,19,3,0,benign
C008497,tcp,-,0.0099,0,0,S0,1,0,1,portscan
C008498,tcp,ssl,3.1482,1590,82720,SF,15,32,0,benign
C008499,tcp,http,1.3358,1890,23606,REJ,7,11,0,benign
C008500,tcp,-,2.7186,4032,12575,SF,6,5,0,benign
C008501,tcp,http,9.1626,8250,2960,SF,10,2,0,benign
C008502,udp,dns,5.0269,7630,39424,SF,10,16,0,benign
C008503,tcp,ssl,1.9243,4400,16682,SF,10,19,0,benign
C008504,tcp,http,1.666,4050,12984,SF,5,12,0,benign
C008505,tcp,http,16.269,2688,16728,SF,7,17,0,benign
C008506,tcp,http,4.2109,11940,2400,SF,20,6,0,benign
C008507,icmp,-,2.1165,1302,22080,SF,6,16,0,benign
C008508,tcp,ftp,2.1467,450,399,SF,9,7,1,bruteforce
C008509,tcp,ssh,2.4607,282,300,SF,6,6,1,bruteforce
C008510,tcp,http,4.2647,3625,43757,SF,5,19,0,benign
C008511,tcp,http,3.8554,3028,17206,SF,4,7,0,benign
C008512,udp,dns,15.3718,5280,9835,SF,10,7,0,benign
C008513,tcp,http,0.8788,4032,42092,SF,6,17,0,benign
C008514,tcp,-,0.03353,0,0,S0,2,0,1,ddos
C008515,tcp,ssl,1.3842,575,20678,SF,5,7,0,benign
C008516,udp,dns,2.3482,2688,32692,SF,7,11,0,benign
C008517,tcp,-,0.02011,0,0,S0,1,0,1,ddos
C008518,udp,dns,9.3341,5120,1236,SF,10,6,0,benign
C008519,tcp,http,1.8171,6600,19740,SF,10,7,0,benign
C008520,tcp,ssl,2.7848,665,27540,SF,5,30,0,benign
C008521,tcp,ssl,2.753,1506,14770,SF,6,14,0,benign
C008522,tcp,-,0.00221,0,0,REJ,1,0,1,portscan
C008523,tcp,http,2.1251,5656,1950,SF,8,3,0,benign
C008524,tcp,ssh,4.0461,7370,16576,SF,22,7,0,benign
C008525,tcp,ssh,1.2485,690,324,SF,10,9,1,bruteforce
C008526,tcp,-,10.678,8400,1519,SF,21,7,0,benign
C008527,tcp,ssh,1.1844,371,343,SF,7,7,1,bruteforce
C008528,tcp,ssl,4.9945,1168,59202,SF,8,26,0,benign
C008529,tcp,-,3.4258,1440,3430,SF,9,10,0,benign
C008530,tcp,ssl,5.4854,2037,23320,SF,7,8,0,benign
C008531,tcp,-,3.335,2328,6744,SF,8,3,0,benign
C008532,tcp,-,0.00732,0,0,REJ,1,0,1,portscan
C008533,tcp,http,0.7023,5570,6585,SF,10,3,0,benign
C008534,udp,dns,1.6918,4725,40898,SF,9,22,0,benign
C008535,tcp,-,5.7191,810,1899,SF,3,3,0,benign
C008536,tcp,-,0.00935,0,0,S0,1,1,1,portscan
C008537,tcp,-,0.00359,0,0,S0,1,0,1,portscan
C008538,tcp,-,0.00824,0,0,S0,1,1,1,portscan
C008539,tcp,ssl,2.5817,1092,10380,SF,3,5,0,benign
C008540,udp,dns,3.7618,5544,8652,SF,8,4,0,benign
C008541,udp,dns,1.0166,6105,2030,SF,11,7,0,benign
C008542,tcp,ftp,3.3316,483,322,SF,7,7,1,bruteforce
C008543,tcp,ssh,3.5984,416,215,SF,8,5,1,bruteforce
C008544,udp,dns,7.2244,1392,18711,SF,8,7,0,benign
C008545,icmp,-,1.5032,15730,2024,SF,22,11,0,benign
C008546,tcp,-,0.00222,0,0,REJ,1,0,1,portscan
C008547,tcp,ssh,2.4522,400,312,SF,8,6,1,bruteforce
C008548,tcp,-,0.00154,0,0,S0,1,0,1,portscan
C008549,udp,dns,14.6138,910,11880,SF,7,9,0,benign
C008550,tcp,http,3.418,6810,74976,SF,10,44,0,benign
C008551,tcp,-,13.3656,4557,10288,S1,7,8,0,benign
C008552,tcp,ssl,8.4445,7392,56800,SF,11,25,0,benign
C008553,tcp,-,0.00342,0,0,S0,1,0,1,ddos
C008554,tcp,http,3.7127,1710,37427,SF,6,13,0,benign
C008555,udp,dns,2.0744,4890,14841,SF,5,9,0,benign
C008556,tcp,http,1.764,3318,8757,SF,7,9,0,benign
C008557,tcp,http,3.1465,5817,10374,SF,7,19,0,benign
C008558,tcp,http,5.16,2584,90384,SF,8,84,0,benign
C008559,udp,dns,3.562,2324,6804,SF,4,4,0,benign
C008560,tcp,ssl,7.9723,3674,9345,SF,22,15,0,benign
C008561,tcp,http,1.2895,5580,4284,SF,10,18,0,benign
C008562,tcp,http,2.483,1888,9390,SF,8,5,0,benign
C008563,tcp,http,11.1117,2889,40875,RSTO,9,15,0,benign
C008564,udp,dns,3.1253,1660,5068,RSTO,4,4,0,benign
C008565,tcp,-,0.00977,0,0,S0,1,1,1,portscan
C008566,tcp,http,22.0425,3424,19350,REJ,8,10,0,benign
C008567,tcp,http,2.5678,483,28420,SF,3,14,0,benign
C008568,tcp,http,14.3671,5012,49686,SF,7,26,0,benign
C008569,tcp,http,2.3582,5418,17830,REJ,6,10,0,benign
C008570,tcp,ssh,3.7071,423,342,SF,9,9,1,bruteforce
C008571,tcp,http,3.9065,4860,17670,SF,18,10,0,benign
C008572,tcp,ftp,3.5227,715,329,SF,11,7,1,bruteforce
C008573,tcp,http,1.7942,2060,20223,SF,4,9,0,benign
C008574,tcp,-,6.6173,720,8540,SF,9,7,0,benign
C008575,tcp,http,2.0467,9141,6590,SF,11,5,0,benign
C008576,udp,dns,3.8262,1625,16305,SF,5,15,0,benign
C008577,tcp,ssl,3.7121,1991,1080,REJ,11,6,0,benign
C008578,tcp,-,0.00061,0,0,S0,1,0,1,ddos
C008579,tcp,http,4.2544,1944,3771,SF,9,3,0,benign
C008580,udp,dns,4.8267,4075,48573,SF,5,21,0,benign
C008581,tcp,ssl,22.0748,4845,855,SF,5,3,0,benign
C008582,udp,dns,2.855,1176,144531,SF,6,53,0,benign
C008583,tcp,ssl,5.3033,7506,5535,SF,9,3,0,benign
C008584,tcp,http,3.3966,7192,327,SF,8,1,0,benign
C008585,udp,dns,7.7136,9867,28944,SF,13,27,0,benign
C008586,tcp,-,4.8656,4086,4468,SF,6,4,0,benign
C008587,tcp,ssl,2.8621,7560,10850,SF,8,5,0,benign
C008588,tcp,ssl,1.9257,5740,5214,SF,7,6,0,benign
C008589,icmp,-,4.0144,840,18940,SF,4,10,0,benign
C008590,tcp,-,2.5483,1784,17072,SF,8,8,0,benign
C008591,tcp,ssh,3.6901,472,416,SF,8,8,1,bruteforce
C008592,tcp,ssl,1.6991,2145,3696,SF,3,3,0,benign
C008593,tcp,-,6.0932,320,22704,SF,4,8,0,benign
C008594,udp,dns,2.7985,975,40395,SF,5,15,0,benign
C008595,udp,dns,2.4605,2860,1840,REJ,4,5,0,benign
C008596,tcp,ssl,5.2154,3864,10409,SF,14,7,0,benign
C008597,tcp,ssh,3.4097,414,217,SF,6,7,1,bruteforce
C008598,tcp,http,11.4321,3864,68592,SF,14,24,0,benign
C008599,tcp,-,0.00781,0,0,S0,1,0,1,ddos
C008600,tcp,-,0.00412,0,0,S0,1,0,1,portscan
C008601,tcp,ssh,2.0361,336,308,SF,8,7,1,bruteforce
C008602,tcp,http,6.6197,10387,11430,SF,13,6,0,benign
C008603,tcp,ssl,3.626,8757,47889,SF,9,17,0,benign
C008604,tcp,http,11.306,7872,4926,SF,24,3,0,benign
C008605,icmp,-,2.0611,6568,28292,SF,8,11,0,benign
C008606,tcp,-,0.00287,0,0,S0,1,1,1,portscan
C008607,tcp,http,2.0367,3421,7254,SF,11,3,0,benign
C008608,tcp,ssl,2.4417,7884,4224,SF,9,12,0,benign
